dorsal,ventral,occipital,frontal
32,72,64,36
48,92,64,8
92,76,96,96
8,96,100,16
64,96,76,132
80,72,64,164
32,96,100,96
64,88,4,168
28,104,72,108
48,92,64,168
92,96,80,164
80,92,68,160
32,120,52,16
84,96,68,132
112,92,100,104
52,96,60,116
12,96,104,108
48,68,72,64
60,92,64,100
92,96,68,8
160,96,68,12
64,92,64,100
48,28,80,68
64,96,64,108
68,148,64,164
36,136,120,128
76,76,24,168
92,116,64,116
64,80,64,100
84,96,64,136
88,92,120,128
40,92,100,132
48,28,72,108
84,92,68,168
48,60,60,96
152,144,68,168
36,92,48,60
20,96,12,16
40,92,84,96
48,96,96,132
48,92,48,64
32,96,68,16
64,24,60,116
52,24,64,12
84,24,64,112
80,88,84,132
84,24,84,112
32,88,96,128
64,96,84,132
28,120,60,104
8,0,64,8
64,24,64,108
68,68,64,164
64,84,72,104
80,92,68,108
48,96,68,112
64,72,64,164
84,92,68,156
32,28,64,104
8,168,68,72
64,0,64,36
40,28,64,112
64,76,60,60
64,88,100,68
88,80,52,16
88,92,92,12
24,84,72,96
12,0,64,100
64,80,48,60
88,96,100,112
32,92,64,164
64,96,64,108
40,96,100,104
88,92,64,168
36,92,96,128
84,96,64,168
52,76,64,100
64,20,12,100
28,0,60,96
108,20,12,12
32,84,52,92
36,80,72,68
52,92,64,132
76,92,84,104
64,76,60,164
32,76,52,164
80,92,72,168
32,92,100,124
76,72,68,164
12,96,76,128
32,92,84,96
92,96,100,116
28,96,100,16
160,100,64,16
164,96,100,128
36,76,64,164
64,24,4,100
80,80,76,112
84,92,100,104
32,116,60,120
88,96,68,140
64,92,92,64
88,96,68,168
40,72,72,152
64,88,96,100
32,20,32,96
44,96,68,112
32,96,64,96
64,68,64,72
32,72,72,96
16,24,64,8
80,92,72,128
156,96,64,168
64,96,60,64
164,100,68,168
36,92,96,112
52,80,60,64
84,80,64,112
92,20,12,12
92,96,92,64
32,96,64,128
48,96,68,168
152,92,96,12
84,0,80,132
52,96,96,4
28,80,60,64
36,136,100,132
52,104,100,60
52,72,76,72
64,96,60,148
56,24,64,100
52,92,96,64
88,96,68,168
48,76,64,132
36,76,60,100
64,8,64,8
88,92,96,128
64,92,88,132
64,96,100,100
64,76,60,100
32,92,100,68
44,88,84,104
152,140,68,12
32,96,68,168
164,96,68,164
24,116,100,112
88,92,96,16
92,24,12,16
92,96,100,164
64,116,64,100
36,96,64,128
32,96,100,128
80,92,68,168
64,96,64,104
40,84,68,108
64,96,96,136
120,92,92,132
40,88,72,108
120,104,68,132
64,88,72,164
48,64,60,96
48,24,96,8
48,72,96,68
64,92,68,112
84,92,100,132
88,96,64,116
48,68,68,96
84,92,84,96
64,92,76,100
144,96,100,32
64,0,60,164
48,96,76,12
64,112,104,104
40,28,64,108
64,88,68,108
140,96,96,116
88,96,96,64
36,92,96,64
64,92,64,164
64,24,64,108
92,96,96,120
64,24,64,100
88,96,100,164
84,148,68,160
32,88,72,132
40,92,96,8
32,96,100,128
64,92,100,96
64,92,100,16
64,96,100,96
52,24,16,8
84,76,68,164
36,92,96,100
60,92,72,8
140,112,64,72
32,136,48,116
64,88,68,164
80,92,72,104
60,96,64,16
60,92,100,104
92,96,100,120
84,76,68,108
20,24,52,16
16,24,8,12
32,0,60,164
84,80,64,132
32,128,64,132
48,92,96,68
80,92,76,164
164,92,100,12
64,92,64,108
84,92,64,12
64,92,84,96
88,24,64,164
40,92,72,64
32,84,28,108
40,64,64,96
8,96,64,168
60,140,52,168
8,0,12,8
88,96,64,116
88,96,64,16
64,100,64,104
64,96,100,104
84,96,72,140
32,80,80,108
88,92,88,108
32,92,96,96
32,84,64,96
92,96,96,12
92,96,64,116
36,92,64,64
84,80,64,164
124,96,100,12
84,96,68,140
136,136,72,160
92,100,64,112
32,92,100,96
52,92,80,16
92,96,96,132
84,96,76,64
32,96,96,124
80,92,88,128
92,96,96,108
32,96,96,36
32,88,72,164
0,28,88,4
160,96,100,164
32,96,48,60
80,92,84,108
48,96,64,136
32,28,64,164
36,92,72,164
92,96,100,132
64,24,52,104
84,96,72,108
32,92,64,64
64,76,60,100
184,16,12,168
32,32,32,96
84,80,68,136
64,92,68,108
32,136,60,132
32,92,100,96
32,92,48,96
148,96,68,16
92,96,96,132
52,60,60,168
88,92,96,28
52,96,12,8
92,92,100,108
64,96,68,168
108,96,100,72
88,148,64,136
80,28,72,128
64,80,64,60
40,100,68,140
84,84,88,164
64,68,72,72
92,96,52,16
64,92,88,104
112,8,12,100
152,96,68,164
32,116,100,116
48,96,56,36
64,92,80,164
32,80,64,12
88,96,96,132
36,116,68,164
52,52,48,64
48,92,72,112
32,96,64,12
64,80,64,64
28,100,96,112
48,44,72,68
76,80,68,148
88,92,88,104
64,96,72,168
8,0,64,8
52,140,52,136
64,80,64,132
80,88,88,104
84,96,96,104
36,136,64,164
92,96,64,168
84,96,100,132
64,100,100,132
64,92,64,104
56,24,64,108
60,84,60,96
12,100,12,16
92,96,84,108
56,24,64,100
28,28,60,96
92,96,84,72
36,92,64,120
64,76,72,104
32,92,96,104
88,96,72,136
64,84,68,132
64,64,56,60
120,96,100,68
36,96,48,168
64,92,64,104
48,92,100,108
92,72,68,72
48,0,64,168
92,96,12,16
52,64,48,96
84,28,84,16
84,96,68,168
48,92,60,12
64,8,12,100
40,76,68,164
84,92,88,132
36,92,72,132
124,24,64,60
16,28,60,112
32,72,64,96
80,84,72,108
32,92,72,156
52,124,64,8
48,24,64,116
92,76,64,112
112,96,76,132
92,100,100,136
80,80,68,100
64,24,100,100
88,92,84,104
44,96,96,96
64,24,64,100
12,92,80,100
88,96,64,164
84,88,64,64
64,104,52,100
64,120,68,164
32,100,64,128
40,72,48,168
32,92,100,104
28,100,64,108
36,92,64,108
92,100,68,168
36,84,84,112
156,92,100,104
64,12,72,108
64,8,72,108
16,24,76,12
32,96,100,112
64,88,72,164
64,116,100,104
32,64,48,112
8,0,96,168
48,96,64,168
64,68,64,64
64,96,72,108
64,4,56,108
60,4,8,8
76,92,88,100
64,112,100,100
28,80,52,164
156,96,68,160
76,72,64,72
80,76,64,160
64,0,88,104
92,96,100,132
148,148,68,164
32,96,64,32
56,96,64,104
84,92,76,132
8,96,100,108
44,28,84,96
56,24,12,12
64,88,64,96
80,96,72,164
48,92,84,64
84,72,68,164
88,96,64,60
88,92,88,96
116,96,72,136
64,92,64,64
64,72,64,96
64,88,100,96
92,96,64,168
140,140,64,144
68,92,72,108
72,84,84,108
160,96,72,136
24,84,100,96
32,92,72,164
40,92,96,124
92,96,96,108
48,44,48,108
36,92,64,92
64,96,96,96
52,92,76,12
64,8,72,96
60,8,64,8
64,8,12,100
80,80,64,64
64,68,64,96
40,24,60,8
64,92,64,100
48,96,64,60
40,92,68,96
16,28,64,12
32,136,60,60
64,92,64,68
84,8,12,8
84,24,68,132
80,104,68,108
84,80,88,20
64,24,64,164
64,64,64,64
124,96,100,136
84,92,64,168
32,80,64,12
84,80,64,64
120,96,92,132
32,96,100,32
60,68,12,60
36,96,48,112
64,76,84,96
32,92,64,164
40,96,64,96
40,92,68,112
64,96,96,100
120,92,96,104
32,148,100,128
40,148,72,136
80,80,68,132
120,92,72,132
88,92,12,132
8,0,64,116
52,64,52,108
84,96,68,168
64,64,60,96
52,92,48,64
44,80,64,164
32,0,60,96
8,100,64,12
68,88,100,96
92,148,68,132
40,100,68,136
8,152,68,132
84,96,64,164
32,80,96,96
64,92,96,168
88,116,64,60
36,124,64,164
32,92,96,96
92,96,96,124
40,100,64,168
16,28,64,28
32,56,40,60
64,92,96,136
32,8,64,96
84,24,64,28
80,92,72,108
64,92,96,96
32,96,64,12
40,80,64,96
64,96,96,116
20,136,12,16
64,96,100,100
32,96,96,96
48,96,64,164
164,96,100,12
48,88,48,108
88,92,68,4
64,96,100,132
64,92,100,104
84,80,12,112
76,80,72,80
80,96,76,104
64,8,60,64
32,92,128,96
64,96,64,108
32,92,72,164
64,96,64,108
64,72,64,168
80,84,68,136
64,24,64,100
76,92,100,168
8,4,8,32
156,92,12,16
32,116,60,100
64,92,72,96
64,68,60,100
80,84,76,160
88,136,52,168
92,72,72,160
64,96,60,132
64,24,84,104
84,84,12,12
88,96,76,12
84,148,4,136
68,88,100,96
32,92,64,36
36,92,68,164
28,96,100,96
52,112,60,100
48,92,68,64
32,96,100,96
64,104,64,104
48,96,96,120
64,136,64,132
64,76,64,168
52,96,52,96
32,80,64,168
80,92,84,8
92,96,96,164
8,28,64,160
28,84,100,112
88,96,88,108
88,0,12,12
64,76,60,164
44,92,96,8
84,24,96,100
32,120,56,128
64,96,64,168
24,84,52,96
52,80,48,100
48,96,48,104
32,96,100,96
48,0,72,68
48,96,100,104
64,8,84,100
84,72,72,12
48,92,84,64
32,140,96,120
40,76,28,108
8,0,64,164
84,92,72,112
56,20,12,12
20,84,100,100
28,92,84,96
64,24,64,96
84,92,64,12
92,100,96,136
36,136,48,168
32,84,96,100
48,92,96,8
36,64,64,64
36,96,12,12
80,76,64,100
44,72,28,96
64,92,84,124
80,0,72,112
36,84,84,96
120,96,100,132
8,148,48,144
36,96,100,116
52,92,60,168
92,100,76,112
32,96,100,96
28,96,100,132
28,88,100,112
60,92,96,96
32,28,28,96
160,136,72,164
64,44,52,108
64,96,68,168
64,96,100,104
48,96,64,96
64,88,64,132
32,92,96,96
64,80,64,104
32,92,72,164
40,96,96,104
36,80,64,16
40,24,64,96
124,28,100,104
48,76,68,164
76,80,68,148
64,96,100,104
64,92,96,64
20,96,100,108
20,76,72,108
32,28,4,96
36,92,64,164
64,84,84,96
60,92,100,100
80,92,76,164
36,92,64,72
52,92,104,12
32,32,60,16
36,96,68,64
64,96,52,108
32,96,96,124
40,96,64,168
60,64,64,64
88,96,64,60
92,24,60,132
64,76,68,100
64,68,64,164
60,88,64,96
36,80,84,68
12,0,0,160
88,28,64,100
32,96,96,92
88,92,88,132
92,92,100,16
160,100,72,168
44,64,68,108
168,92,68,12
92,96,60,168
64,96,60,64
40,76,64,164
84,24,68,8
84,96,68,136
40,0,80,168
48,92,60,8
84,80,76,108
32,96,100,96
48,84,64,96
160,92,96,164
92,96,88,168
64,24,72,96
36,80,92,116
48,80,64,96
64,96,100,96
64,96,76,60
40,96,100,112
92,96,96,112
92,112,96,132
52,92,64,68
88,100,64,168
20,32,84,12
84,92,68,104
32,96,96,28
172,96,76,12
52,96,64,68
64,92,68,8
64,96,96,64
8,4,4,100
32,96,96,104
48,88,64,160
32,92,96,116
80,92,76,100
32,84,40,88
116,96,72,108
32,92,100,104
64,100,100,100
60,92,84,8
28,24,60,96
40,96,72,168
64,76,64,100
88,96,100,104
36,96,88,164
68,72,68,68
64,96,100,100
92,96,96,96
120,0,100,132
88,92,96,104
84,80,64,68
48,28,84,96
52,96,64,132
40,100,48,108
84,96,68,128
32,60,28,0
88,24,64,136
60,60,56,168
32,96,100,72
84,148,64,60
40,92,72,104
120,92,96,100
64,92,64,100
80,92,76,68
64,88,68,132
0,0,60,96
92,96,96,68
8,0,64,96
84,88,68,148
84,92,68,132
64,0,60,168
40,28,92,112
64,24,68,24
144,140,96,128
148,96,76,132
64,24,64,60
84,80,68,168
48,96,96,116
88,96,92,4
64,24,60,96
148,96,100,16
84,84,68,132
60,96,64,8
64,0,52,168
8,96,100,12
56,148,52,64
120,32,96,128
48,96,96,116
76,72,68,108
32,84,72,128
40,92,68,164
120,96,96,128
36,148,64,12
64,92,84,96
164,92,12,12
84,96,96,104
88,96,68,132
112,96,72,156
44,92,68,112
32,84,72,112
12,92,64,104
32,28,28,96
84,76,68,164
84,92,96,168
32,88,96,64
48,96,96,132
32,92,88,96
60,92,64,168
84,88,64,164
84,24,48,60
80,88,100,132
32,92,100,96
84,96,64,16
32,96,96,96
164,148,56,168
88,96,64,60
32,76,64,132
92,92,96,96
40,96,48,136
88,92,68,164
88,92,96,128
40,84,68,148
48,88,68,64
28,96,96,116
88,88,96,132
28,0,4,96
60,92,64,4
48,88,64,92
40,96,96,116
36,92,60,8
124,116,100,128
52,24,28,12
32,96,64,112
36,96,96,136
88,92,64,12
32,100,100,128
40,72,72,96
32,76,64,164
64,76,60,168
64,88,64,164
48,80,68,96
20,28,84,12
144,96,124,36
32,92,52,160
16,20,12,12
88,0,4,100
88,96,96,132
64,96,96,108
36,96,96,112
120,92,100,100
88,96,76,164
48,76,64,164
16,76,12,112
64,24,84,104
40,96,96,112
92,96,60,96
76,92,88,8
64,64,64,140
84,0,68,8
40,92,72,156
84,88,68,92
84,100,68,164
64,64,64,164
80,80,72,12
84,96,72,136
40,92,100,104
32,96,64,132
64,92,52,164
64,92,96,100
32,92,64,96
80,72,72,100
48,76,64,160
84,76,72,132
88,92,12,8
52,24,80,8
84,96,68,132
64,96,64,168
64,64,64,100
64,96,60,168
32,0,96,68
68,0,68,164
64,100,64,120
80,76,64,100
92,96,12,12
64,96,64,68
92,76,64,104
8,92,124,8
36,92,96,96
88,0,64,140
44,92,64,12
32,96,100,16
16,4,4,68
112,92,100,104
32,0,60,112
60,116,64,132
64,72,64,32
32,28,100,96
152,136,124,12
32,96,68,164
64,24,64,160
92,92,84,76
64,4,100,100
84,76,68,112
92,96,72,132
124,96,72,132
76,84,68,164
76,72,64,100
84,96,100,96
84,96,72,132
32,76,64,28
80,72,72,80
60,140,116,12
80,80,72,96
64,24,68,100
84,84,68,112
64,68,64,100
36,28,64,28
64,84,64,96
64,4,100,8
84,96,84,68
48,96,100,32
52,92,80,8
52,96,64,8
8,148,64,16
64,24,64,96
88,92,84,104
24,84,72,112
148,96,68,168
80,92,80,100
84,84,76,128
108,96,68,72
80,92,84,132
40,84,84,96
92,96,100,16
32,92,100,104
32,92,100,100
64,96,64,100
64,92,100,96
36,84,68,156
28,120,60,112
28,64,60,112
28,96,64,96
64,68,52,100
64,92,64,168
64,28,64,96
28,116,48,132
100,100,100,136
84,92,96,128
76,92,72,108
20,92,84,96
84,84,96,96
120,136,12,16
48,56,40,32
0,0,96,112
76,92,100,36
68,92,68,60
80,92,72,168
64,96,84,96
48,80,84,96
32,96,72,16
60,96,100,96
48,92,88,104
32,80,28,96
64,56,44,96
64,24,60,104
64,96,64,100
64,96,64,64
48,96,64,168
84,92,68,164
152,92,100,132
120,92,100,168
92,136,96,136
32,64,64,96
40,92,96,8
48,96,100,60
32,96,60,100
48,32,64,108
116,96,100,128
32,76,64,164
64,0,60,64
32,84,84,112
64,76,68,96
120,96,100,132
64,24,24,116
144,148,52,16
48,92,84,128
52,96,52,12
20,80,64,112
36,136,48,112
12,136,124,16
80,92,84,96
120,96,64,16
84,80,68,132
64,96,100,172
92,72,64,168
40,96,96,104
64,88,64,68
60,96,88,132
64,92,84,132
84,80,64,136
64,76,64,168
76,92,12,108
88,92,68,168
40,80,0,100
32,80,72,96
64,92,88,104
64,96,68,164
92,100,76,132
32,120,60,164
64,92,68,168
48,28,60,164
48,92,72,112
48,96,96,116
88,92,68,68
144,136,64,136
92,96,76,124
48,96,52,8
48,92,80,96
64,24,64,100
32,92,48,96
64,88,72,92
84,24,52,136
48,4,64,96
64,92,8,12
80,72,68,164
64,76,64,96
64,24,64,4
84,144,68,20
80,92,100,100
48,24,76,108
92,96,100,132
28,72,76,96
64,96,64,168
64,64,60,100
32,96,8,64
48,92,76,96
120,100,100,116
32,28,32,96
32,80,64,164
32,96,96,112
88,96,84,104
92,136,68,136
32,80,76,104
8,28,64,4
64,72,68,96
84,80,52,100
64,12,64,96
36,100,64,112
64,136,52,168
64,60,52,100
32,0,64,116
84,96,68,136
48,92,76,108
120,96,96,132
48,80,84,108
40,96,48,112
160,96,124,12
64,92,68,164
160,92,100,164
36,92,96,60
36,96,120,132
84,92,72,108
84,80,64,64
64,0,72,96
120,96,100,104
32,96,64,132
60,112,100,104
52,84,68,136
64,20,12,8
8,0,12,8
48,92,64,12
52,92,64,68
36,92,64,132
84,96,68,112
64,24,64,100
76,76,64,164
40,96,100,132
92,96,96,132
52,24,28,64
84,80,64,132
36,96,68,164
64,24,64,104
48,96,96,108
84,100,12,132
52,96,100,32
64,92,80,100
64,24,96,132
88,80,88,8
84,96,72,64
64,92,96,96
88,96,68,112
16,12,12,12
8,88,64,160
88,92,92,132
32,96,64,136
80,84,64,164
64,76,64,104
64,88,60,100
92,136,100,112
52,72,64,36
32,92,100,96
64,72,68,100
84,76,64,164
48,92,64,64
84,92,92,132
48,28,64,96
40,92,64,64
48,88,76,96
32,92,64,164
80,80,72,132
64,64,64,68
40,28,12,12
12,92,64,12
36,84,72,112
64,80,64,12
56,24,12,16
64,64,52,112
160,96,68,168
64,96,100,64
64,28,60,104
32,24,60,100
68,104,64,108
40,76,72,164
64,92,80,96
92,24,64,116
76,76,68,164
32,96,96,96
92,96,72,164
92,24,64,60
32,96,100,120
40,96,64,132
84,76,80,96
12,96,64,112
16,0,100,132
48,88,52,96
20,24,8,100
84,76,64,164
64,92,72,64
32,96,64,172
36,76,52,164
32,96,100,120
0,20,64,96
40,76,64,164
32,96,72,116
32,16,12,16
92,24,12,12
32,88,64,160
36,88,52,68
164,96,100,108
40,92,92,116
84,28,72,108
84,80,64,132
8,144,64,4
100,92,100,104
56,20,12,8
84,24,96,132
48,60,60,96
88,92,68,168
88,96,52,140
48,92,12,36
84,80,64,148
92,76,100,128
64,84,84,96
84,76,64,164
48,96,72,112
88,96,64,12
88,96,76,132
48,92,72,164
104,92,100,160
92,96,100,112
80,80,80,96
48,96,64,168
88,96,96,60
60,92,64,12
64,88,4,100
64,92,64,160
32,92,92,120
64,0,8,164
32,92,100,104
36,100,52,168
8,0,12,4
92,100,64,168
64,92,72,164
20,88,76,104
152,92,120,16
32,96,64,164
8,8,96,96
88,92,80,132
80,80,64,64
36,0,100,36
32,96,64,136
92,0,100,100
28,76,64,112
48,84,28,96
92,92,100,128
84,92,64,132
36,96,64,64
64,96,84,96
84,92,100,132
36,136,48,108
48,84,64,64
88,24,64,64
36,148,48,164
48,80,64,108
84,92,68,156
52,96,52,12
64,88,72,100
68,96,68,116
64,0,64,120
40,96,68,132
84,92,68,168
88,96,64,132
140,100,96,132
32,92,92,120
64,92,84,96
64,92,64,104
64,24,72,96
88,92,92,8
48,88,84,96
120,96,76,136
80,72,64,164
32,100,48,112
48,96,96,128
64,80,68,96
68,64,68,96
64,96,96,96
84,92,100,12
40,92,72,132
64,92,64,104
64,92,76,104
84,92,100,104
92,96,96,120
40,92,68,168
32,96,96,128
64,0,12,164
40,100,96,12
80,96,68,136
40,92,96,128
84,136,64,168
84,92,68,168
80,92,80,96
172,0,12,168
84,72,64,164
36,92,96,16
140,140,72,112
36,92,64,96
8,92,68,8
60,96,64,132
28,136,100,124
52,24,52,128
40,96,92,128
64,104,52,104
84,92,84,12
32,92,100,96
40,96,92,128
152,96,100,12
20,28,64,108
36,88,64,60
28,92,84,68
64,136,64,168
60,92,12,12
92,92,96,36
64,96,64,104
84,80,64,16
88,92,96,120
64,72,64,168
64,96,96,116
16,24,64,100
112,96,100,112
88,92,68,8
48,96,96,32
36,92,72,108
92,100,68,168
132,28,68,16
48,32,48,108
92,96,80,164
52,96,12,8
64,104,68,164
84,136,64,136
80,76,100,132
64,80,64,100
92,96,100,132
36,128,64,132
64,92,64,168
48,96,84,108
48,64,64,108
28,88,100,96
92,96,96,72
80,24,64,164
64,96,64,100
52,24,64,8
88,96,68,112
40,92,68,168
88,0,64,140
64,92,76,108
84,96,96,132
12,24,64,16
28,88,100,96
64,80,12,64
76,92,68,112
36,64,56,96
84,76,64,60
64,84,96,100
48,96,68,164
84,96,64,164
40,0,64,168
40,80,76,128
64,84,64,168
40,88,68,132
0,92,68,136
64,100,100,100
32,84,80,72
88,92,96,132
32,92,100,108
32,96,64,116
92,96,96,132
32,72,72,96
56,60,52,116
64,92,84,92
64,12,64,168
92,76,60,112
64,76,68,100
32,92,124,108
64,96,100,64
16,24,28,16
92,148,100,60
84,28,64,16
60,136,60,168
84,28,76,124
8,0,68,12
36,92,120,64
80,92,88,136
8,96,76,124
80,80,28,16
88,96,68,140
40,92,88,128
92,96,64,12
84,92,72,112
32,92,100,96
92,92,92,108
84,84,96,128
40,92,48,108
56,136,12,12
40,96,72,12
76,96,100,72
32,64,48,96
20,100,100,100
80,72,72,168
48,92,100,100
124,96,80,168
52,24,84,16
36,140,52,160
88,100,100,16
48,92,64,164
84,92,84,100
92,96,68,168
32,80,64,60
32,92,100,96
36,88,68,132
32,96,64,168
84,88,88,132
80,80,68,156
52,96,64,12
64,92,64,164
68,96,72,108
20,28,64,100
92,96,64,112
32,24,60,96
132,116,100,132
36,32,64,96
32,96,100,104
40,76,64,168
20,8,12,12
64,96,96,172
92,96,64,128
48,24,64,96
92,96,80,132
32,96,100,112
60,24,60,136
88,96,76,132
32,96,96,112
80,96,68,108
64,88,84,100
64,0,64,164
36,96,64,164
40,84,68,132
36,96,104,16
64,84,84,96
64,96,100,104
32,84,28,96
28,92,100,108
64,92,80,96
32,92,100,96
52,96,64,132
64,0,84,116
32,92,100,96
28,32,84,12
48,96,60,168
148,148,12,16
48,92,64,96
48,32,80,28
16,92,100,12
52,28,84,64
88,96,68,168
8,0,96,132
8,28,60,12
76,84,72,132
32,8,100,96
32,80,64,164
64,76,64,96
40,32,60,8
64,32,64,100
64,80,64,104
28,76,60,96
64,92,64,168
16,24,64,16
84,96,72,68
64,136,64,72
88,96,84,96
64,100,68,104
32,92,96,128
44,92,84,96
64,84,84,60
20,28,60,112
48,96,68,12
32,32,64,96
12,80,64,108
92,92,64,168
64,96,64,168
36,92,100,72
64,92,88,96
64,96,72,108
84,76,64,168
48,92,64,168
32,32,52,100
64,68,64,96
68,104,68,108
12,96,100,12
116,96,68,168
48,24,80,68
84,48,48,64
40,92,76,164
52,24,60,12
36,64,28,64
148,136,100,12
84,96,76,128
48,80,76,104
48,24,72,108
8,104,48,112
32,100,64,64
40,96,100,108
76,24,64,100
88,92,100,12
36,92,48,128
52,76,64,164
64,64,60,164
64,96,76,128
32,92,100,116
8,28,64,96
12,24,64,12
156,96,12,8
52,52,48,36
80,88,96,96
64,64,52,96
84,96,72,68
32,28,96,96
40,116,56,168
140,24,12,8
40,84,48,108
152,96,96,136
32,92,96,96
64,96,104,104
40,96,52,12
88,92,68,132
8,100,68,132
32,120,64,116
116,92,68,164
92,96,96,120
64,0,64,164
88,96,96,124
84,80,12,12
64,24,60,100
40,96,96,128
48,88,84,96
36,96,64,12
28,24,32,96
48,96,48,116
92,96,100,108
32,80,52,164
36,116,96,128
36,72,64,168
64,92,64,104
36,76,64,96
48,28,88,68
36,96,100,136
32,72,100,24
92,96,96,116
32,76,68,112
36,92,72,164
64,84,68,100
32,96,64,12
164,152,64,72
40,96,96,108
64,96,60,116
64,96,64,164
80,80,72,104
32,92,60,12
28,96,84,96
32,84,100,108
84,24,12,16
52,96,96,64
32,96,96,116
112,68,56,168
52,100,64,164
88,92,68,168
92,96,96,172
16,8,12,100
80,88,84,96
40,92,100,104
16,28,4,16
28,28,28,96
172,96,100,12
88,92,88,128
40,92,68,132
48,96,80,96
32,100,64,32
40,68,60,64
36,96,96,108
64,100,64,104
64,136,64,64
84,0,64,112
48,96,64,8
40,72,68,164
84,100,68,136
64,64,52,108
32,84,28,92
48,96,76,12
64,112,56,168
64,96,64,168
112,0,100,104
84,16,64,168
92,96,100,128
64,96,80,132
64,96,100,104
36,96,96,116
148,140,120,132
52,88,60,12
40,140,68,12
32,0,64,96
48,96,48,108
88,92,96,120
84,92,64,168
84,136,64,164
64,96,96,132
32,92,96,164
40,96,80,128
52,88,96,12
112,96,100,128
32,96,100,16
52,24,80,12
92,96,76,136
32,32,72,112
92,100,100,124
36,96,64,168
36,92,72,96
52,116,48,60
84,92,88,64
52,28,84,8
88,64,84,160
92,96,64,32
64,72,68,168
84,24,64,64
40,88,80,96
12,100,64,12
76,76,64,168
64,88,76,100
84,72,68,108
64,24,8,8
32,96,96,116
36,92,120,116
64,76,64,112
12,24,60,164
32,92,100,96
32,92,92,132
64,92,52,168
96,92,12,8
92,96,72,140
80,96,100,104
48,64,76,96
92,12,84,96
64,72,68,96
56,24,60,64
76,24,68,4
28,28,72,96
36,96,64,168
40,92,84,128
84,84,72,136
32,96,100,124
48,96,64,132
32,88,84,96
64,76,64,168
92,96,64,108
32,92,96,96
36,76,60,168
144,96,92,36
92,96,80,124
32,92,96,12
32,96,64,12
84,100,92,16
36,92,48,92
164,92,72,164
84,76,60,168
64,24,68,64
64,72,64,68
84,96,80,64
120,92,64,168
92,96,96,132
32,96,64,32
84,76,64,164
140,120,96,132
40,92,64,128
80,84,84,128
68,92,68,168
84,76,64,16
140,100,100,108
28,96,96,108
120,96,76,132
32,96,100,16
120,96,96,128
36,92,124,120
36,92,88,108
112,92,96,96
36,96,64,168
64,92,72,168
88,96,76,120
92,96,100,132
120,96,100,132
88,96,96,132
80,76,68,164
32,92,100,96
184,96,72,136
64,28,64,104
40,64,48,116
44,24,64,96
80,96,68,100
92,92,88,104
64,64,64,104
64,92,84,64
84,88,96,12
64,96,68,108
52,88,64,128
12,92,100,12
64,24,64,100
88,96,96,128
20,76,72,96
32,92,96,96
28,80,76,96
20,24,64,96
80,84,68,64
32,120,124,128
48,92,88,132
84,80,52,64
120,96,92,132
32,96,100,120
144,136,68,132
64,96,100,96
28,80,96,100
36,96,68,12
88,96,68,168
32,24,60,96
32,92,100,100
8,0,60,12
88,96,96,112
32,92,96,96
84,92,72,168
36,0,60,168
64,96,64,96
92,96,72,164
44,88,88,112
64,24,68,132
32,92,100,96
84,96,72,136
32,92,64,16
84,76,64,168
48,24,72,96
88,80,64,132
64,96,64,132
64,96,68,68
100,96,100,96
40,28,76,12
84,88,76,104
48,92,96,96
32,84,64,96
64,80,84,68
92,136,64,168
56,24,84,12
8,28,68,164
64,92,100,100
64,88,72,100
32,96,100,112
64,72,72,96
152,92,104,132
32,88,96,96
8,120,100,120
64,88,84,100
108,80,100,96
144,136,64,168
48,96,80,112
140,100,104,36
52,84,80,92
32,96,64,116
36,92,96,96
44,92,84,96
64,100,72,132
92,96,64,112
68,92,68,68
64,24,48,32
64,24,28,96
64,96,64,140
36,92,64,108
144,96,100,132
96,96,100,108
80,92,72,128
64,68,64,168
80,24,68,64
128,92,100,168
64,80,72,96
64,24,84,100
64,24,12,64
84,92,68,164
32,28,64,108
80,92,80,96
88,140,64,60
52,136,52,132
128,96,96,132
32,84,72,128
92,100,100,124
40,92,88,64
120,96,72,160
64,92,72,164
88,96,64,60
120,96,100,172
84,76,68,136
48,64,52,112
92,96,68,168
64,64,64,104
40,92,72,164
64,76,4,100
64,0,64,164
32,96,60,96
64,92,100,32
64,96,64,60
84,88,72,132
64,72,68,96
152,96,68,160
36,136,96,132
64,92,68,184
56,28,64,12
16,72,64,72
64,92,64,168
76,80,84,100
88,96,64,136
48,32,64,68
88,92,68,168
64,96,124,132
60,64,64,116
64,92,100,168
160,92,100,12
92,100,100,160
84,92,68,168
88,96,96,16
92,96,64,16
84,0,68,136
16,80,12,96
160,96,72,168
88,100,68,164
64,8,96,100
92,92,100,96
84,96,68,136
80,92,68,100
44,92,72,108
88,92,96,132
92,96,64,112
148,0,8,108
28,84,100,96
52,136,64,172
48,96,100,12
160,92,84,168
48,96,64,8
40,84,96,64
64,96,100,60
92,96,64,36
92,96,100,132
64,96,100,164
32,76,68,96
64,96,64,140
44,72,24,96
76,76,68,60
32,28,100,16
64,80,64,96
36,136,96,132
48,92,96,108
68,96,96,60
16,0,64,112
92,96,64,16
48,72,64,96
60,4,60,100
64,92,64,64
80,80,96,100
40,28,64,96
52,112,100,12
48,92,96,96
64,24,64,96
52,64,52,100
64,92,64,100
36,92,48,132
64,84,76,104
48,96,64,8
68,92,100,160
8,96,64,124
32,28,8,12
64,80,64,96
120,0,100,68
